ISO_country,Cruise_ID,Latitude,Longitude,Year,Month,Day,Time,WOD_unique,depth(m),qc_flag,Temp,qc_flag,Sal,qc_flag,Oxy,qc_flag,Phos,qc_flag,dum5,qc_flag,Sil,qc_flag,dum7,qc_flag,NO3,qc_flag,pH,qc_flag,dum10,qc_flag,Chl,qc_flag,dum12,qc_flag,dum13,qc_flag,dum14,qc_flag,dum15,qc_flag,dum16,qc_flag,Alk,qc_flag,dum18,qc_flag,dum19,qc_flag,pCO2,qc_flag,DIC,qc_flag,dum22,qc_flag,dum23,qc_flag,BAC,qc_flag,dum25,qc_flag,dum26,qc_flag,dum27,qc_flag,dum28,qc_flag,dum29,qc_flag,dum30,qc_flag,dum31,qc_flag,dum32,qc_flag,Trit,qc_flag,He,qc_flag,dHE3,qc_flag,dC14,qc_flag,dC13,qc_flag,Arg,qc_flag,Neo,qc_flag,CFC11,qc_flag,CFC12,qc_flag,CFC113,qc_flag,O18,qc_flag
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,89.0,0,26.218,0,36.813,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,90.0,0,26.264,0,36.845,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,91.0,0,26.258,0,36.852,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,92.0,0,26.234,0,36.860,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,93.0,0,26.227,0,36.870,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,94.0,0,26.220,0,36.870,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,95.0,0,26.213,0,36.872,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,96.0,0,26.199,0,36.871,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,97.0,0,26.170,0,36.875,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,98.0,0,26.148,0,36.884,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,99.0,0,26.117,0,36.886,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,100.0,0,26.086,0,36.882,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,101.0,0,26.020,0,36.888,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,102.0,0,25.978,0,36.891,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,103.0,0,25.925,0,36.875,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,104.0,0,25.869,0,36.878,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,105.0,0,25.816,0,36.894,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,106.0,0,25.752,0,36.899,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,107.0,0,25.640,0,36.930,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,108.0,0,25.558,0,36.958,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,109.0,0,25.486,0,36.980,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,110.0,0,25.397,0,36.994,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,111.0,0,25.331,0,37.000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,112.0,0,25.253,0,36.989,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,113.0,0,25.165,0,36.978,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,114.0,0,25.074,0,36.970,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,115.0,0,24.970,0,36.980,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,116.0,0,24.861,0,36.988,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,117.0,0,24.767,0,36.987,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,118.0,0,24.702,0,37.007,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,119.0,0,24.587,0,37.003,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,120.0,0,24.496,0,37.010,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,121.0,0,24.388,0,36.951,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,122.0,0,24.291,0,36.931,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,123.0,0,24.217,0,36.954,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,124.0,0,24.195,0,36.970,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,125.0,0,24.154,0,36.942,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,126.0,0,24.075,0,36.969,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,127.0,0,24.007,0,36.974,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,128.0,0,23.927,0,36.991,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,129.0,0,23.870,0,37.008,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,130.0,0,23.830,0,37.017,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,131.0,0,23.799,0,37.020,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,132.0,0,23.771,0,37.033,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,133.0,0,23.758,0,37.029,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,134.0,0,23.680,0,36.975,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,135.0,0,23.574,0,37.027,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,136.0,0,23.528,0,37.034,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,137.0,0,23.496,0,37.009,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,138.0,0,23.412,0,37.021,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,139.0,0,23.347,0,37.059,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,140.0,0,23.327,0,37.082,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,141.0,0,23.318,0,37.088,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,142.0,0,23.298,0,37.091,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,143.0,0,23.239,0,37.057,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,144.0,0,23.185,0,37.052,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,145.0,0,23.120,0,37.022,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,146.0,0,23.049,0,37.021,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,147.0,0,23.015,0,37.039,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,148.0,0,22.980,0,37.031,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,149.0,0,22.899,0,37.020,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,150.0,0,22.824,0,37.048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,151.0,0,22.767,0,37.048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,152.0,0,22.705,0,37.044,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,153.0,0,22.665,0,37.053,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,154.0,0,22.647,0,37.048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,155.0,0,22.624,0,37.044,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,156.0,0,22.596,0,37.029,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,157.0,0,22.493,0,36.981,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,158.0,0,22.273,0,36.972,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,159.0,0,22.165,0,37.000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,160.0,0,22.152,0,37.016,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,161.0,0,22.144,0,37.014,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,162.0,0,22.110,0,36.984,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,163.0,0,22.024,0,36.942,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,164.0,0,21.905,0,36.934,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,165.0,0,21.775,0,36.887,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,166.0,0,21.701,0,36.934,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,167.0,0,21.690,0,36.948,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,168.0,0,21.595,0,36.841,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,169.0,0,21.471,0,36.822,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,170.0,0,21.305,0,36.735,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,171.0,0,21.110,0,36.775,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,172.0,0,21.000,0,36.715,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,173.0,0,20.784,0,36.625,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,174.0,0,20.626,0,36.619,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,175.0,0,20.589,0,36.767,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,176.0,0,20.595,0,36.744,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,177.0,0,20.524,0,36.703,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,178.0,0,20.458,0,36.658,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,179.0,0,20.284,0,36.575,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,180.0,0,20.169,0,36.626,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,181.0,0,20.243,0,36.757,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,182.0,0,20.202,0,36.676,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,183.0,0,20.094,0,36.585,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,184.0,0,19.985,0,36.570,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,185.0,0,19.863,0,36.487,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,186.0,0,19.718,0,36.580,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,187.0,0,19.727,0,36.650,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,188.0,0,19.783,0,36.719,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,189.0,0,19.801,0,36.724,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,190.0,0,19.726,0,36.676,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,9004,15.000,-56.580,1969, 5, 1,3.20,3232035,191.0,0,19.674,0,36.669,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
